Spot	SampleID	Genotype	Mouse	Group	Region_predict	AT	Level_01	Level_02	Level_03	Region_new	Region_equalsize	Age	WholeBrain	coord_Y	coord_X	img_coord_Y	img_coord_X	slide_id
B05_E2__6_23	B05_E2	WT	B05	WT_18	AT_HPd_CA1_slm	HPd	HP	HPd	CA1_slm	HPd_CA_slm	HP	18	all	23	6	6141.407227	1482.970215	B05_E2
B05_E2__6_24	B05_E2	WT	B05	WT_18	AT_HPd_CA1_sr	HPd	HP	HPd	CA1_sr	HPd_CA1_sr	HP	18	all	24	6	6422.677734	1479.970825	B05_E2
B05_E2__6_25	B05_E2	WT	B05	WT_18	AT_HPd_CA1_so	HPd	HP	HPd	CA1_so	HPd_CA1_so	HP	18	all	25	6	6700.860352	1484.255371	B05_E2
B05_E2__6_26	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	26	6	6971.01123	1484.983643	B05_E2
B05_E2__6_27	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	27	6	7257.711426	1482.804443	B05_E2
B05_E2__6_28	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	28	6	7525.792969	1480.96814	B05_E2
B05_E2__6_29	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	29	6	7799.229492	1467.703003	B05_E2
B05_E2__6_6	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	6	6	1466.384521	1489.263306	B05_E2
B05_E2__6_7	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	7	6	1740.227661	1487.460938	B05_E2
B05_E2__6_8	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	8	6	2025.533081	1489.849854	B05_E2
B05_E2__6_9	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	9	6	2283.563477	1485.688843	B05_E2
B05_E2__7_10	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	10	7	2573.176514	1783.435303	B05_E2
B05_E2__7_11	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	11	7	2852.4646	1788.008789	B05_E2
B05_E2__7_13	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	13	7	3403.775635	1777.512695	B05_E2
B05_E2__7_14	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	14	7	3670.209717	1776.641357	B05_E2
B05_E2__7_15	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	15	7	3941.642578	1769.050293	B05_E2
B05_E2__7_16	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	16	7	4211.027832	1785.745728	B05_E2
B05_E2__7_17	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	17	7	4493.354004	1780.811035	B05_E2
B05_E2__7_18	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	18	7	4773.308594	1767.264893	B05_E2
B05_E2__7_19	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	19	7	5050.496094	1769.200806	B05_E2
B05_E2__7_20	B05_E2	WT	B05	WT_18	AT_HPd_DG_mo	HPd	HP	HPd	DG_mo	HPd_DG_mo	HP	18	all	20	7	5325.264648	1771.938354	B05_E2
B05_E2__7_21	B05_E2	WT	B05	WT_18	AT_HPd_DG_po	HPd	HP	HPd	DG_po	HPd_DG_po	HP	18	all	21	7	5610.86084	1763.403442	B05_E2
B05_E2__7_22	B05_E2	WT	B05	WT_18	AT_HPd_DG_mo	HPd	HP	HPd	DG_mo	HPd_DG_mo	HP	18	all	22	7	5879.805176	1772.614746	B05_E2
B05_E2__7_23	B05_E2	WT	B05	WT_18	AT_HPd_CA1_slm	HPd	HP	HPd	CA1_slm	HPd_CA_slm	HP	18	all	23	7	6154.310547	1765.588135	B05_E2
B05_E2__7_24	B05_E2	WT	B05	WT_18	AT_HPd_CA1_sr	HPd	HP	HPd	CA1_sr	HPd_CA1_sr	HP	18	all	24	7	6429.186523	1764.321777	B05_E2
B05_E2__7_25	B05_E2	WT	B05	WT_18	AT_HPd_CA1_so	HPd	HP	HPd	CA1_so	HPd_CA1_so	HP	18	all	25	7	6713.419434	1768.15271	B05_E2
B05_E2__7_26	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	26	7	6981.628906	1761.41333	B05_E2
B05_E2__7_27	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	27	7	7269.114258	1768.111572	B05_E2
B05_E2__7_28	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	28	7	7526.34082	1763.494995	B05_E2
B05_E2__7_29	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	29	7	7810.751953	1763.404053	B05_E2
B05_E2__7_6	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	6	7	1473.735229	1777.379517	B05_E2
B05_E2__7_7	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	7	7	1742.773193	1776.51416	B05_E2
B05_E2__7_8	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	8	7	2028.182739	1777.38916	B05_E2
B05_E2__7_9	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	9	7	2287.249268	1773.064453	B05_E2
B05_E2__8_10	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	10	8	2575.926025	2042.623901	B05_E2
B05_E2__8_11	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	11	8	2845.62085	2044.336548	B05_E2
B05_E2__8_13	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	13	8	3393.549561	2042.59668	B05_E2
B05_E2__8_14	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	14	8	3673.826904	2040.588745	B05_E2
B05_E2__8_15	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	15	8	3947.558105	2037.27002	B05_E2
B05_E2__8_16	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	16	8	4212.346191	2037.303955	B05_E2
B05_E2__8_17	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	17	8	4508.599609	2026.519653	B05_E2
B05_E2__8_18	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	18	8	4775.061035	2037.618652	B05_E2
B05_E2__8_19	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	19	8	5042.368652	2025.486328	B05_E2
B05_E2__8_20	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	20	8	5320.865723	2027.451538	B05_E2
B05_E2__8_21	B05_E2	WT	B05	WT_18	AT_HPs_CA3_sp	HPs	HP	HPs	CA3_sp	HPs_CA3_sp	HP	18	all	21	8	5606.009277	2026.807861	B05_E2
B05_E2__8_22	B05_E2	WT	B05	WT_18	AT_HPs_DG_sp	HPs	HP	HPs	DG_sp	HPs_DG_sp	HP	18	all	22	8	5880.60498	2041.063232	B05_E2
B05_E2__8_23	B05_E2	WT	B05	WT_18	AT_HPd_CA1_slm	HPd	HP	HPd	CA1_slm	HPd_CA_slm	HP	18	all	23	8	6150.605957	2038.041748	B05_E2
B05_E2__8_24	B05_E2	WT	B05	WT_18	AT_HPd_CA1_sr	HPd	HP	HPd	CA1_sr	HPd_CA1_sr	HP	18	all	24	8	6426.033203	2038.687622	B05_E2
B05_E2__8_25	B05_E2	WT	B05	WT_18	AT_HPd_CA1_so	HPd	HP	HPd	CA1_so	HPd_CA1_so	HP	18	all	25	8	6706.256348	2021.65979	B05_E2
B05_E2__8_26	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	26	8	6984.715332	2027.802368	B05_E2
B05_E2__8_27	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	27	8	7255.606445	2030.153931	B05_E2
B05_E2__8_29	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	29	8	7805.685059	2025.812988	B05_E2
B05_E2__8_6	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	6	8	1472.037964	2047.139648	B05_E2
B05_E2__8_7	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	7	8	1739.206177	2034.235718	B05_E2
B05_E2__8_8	B05_E2	WT	B05	WT_18	AT_FB	FB		FB		FB	FB	18	all	8	8	2023.865845	2047.698486	B05_E2
B05_E2__8_9	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	9	8	2293.237793	2035.785278	B05_E2
B05_E2__9_10	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	10	9	2565.786377	2343.659668	B05_E2
B05_E2__9_11	B05_E2	WT	B05	WT_18	AT_HY	HY	BS	HY		HY	HY	18	all	11	9	2832.044678	2335.616699	B05_E2
B05_E2__9_13	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	13	9	3377.05127	2347.097412	B05_E2
B05_E2__9_14	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	14	9	3661.343262	2336.207275	B05_E2
B05_E2__9_15	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	15	9	3943.211914	2335.161621	B05_E2
B05_E2__9_16	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	16	9	4208.8125	2335.273193	B05_E2
B05_E2__9_17	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	17	9	4494.946777	2343.279785	B05_E2
B05_E2__9_18	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	18	9	4763.412109	2338.287598	B05_E2
B05_E2__9_19	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	19	9	5035.822266	2334.726563	B05_E2
B05_E2__9_20	B05_E2	WT	B05	WT_18	AT_TH	TH	BS	TH		TH	TH	18	all	20	9	5314.397949	2335.625977	B05_E2
B05_E2__9_21	B05_E2	WT	B05	WT_18	AT_HPs_CA3_sp	HPs	HP	HPs	CA3_sp	HPs_CA3_sp	HP	18	all	21	9	5592.863281	2339.119385	B05_E2
B05_E2__9_22	B05_E2	WT	B05	WT_18	AT_HPd_DG_mo	HPd	HP	HPd	DG_mo	HPd_DG_mo	HP	18	all	22	9	5874.023438	2330.822998	B05_E2
B05_E2__9_23	B05_E2	WT	B05	WT_18	AT_HPd_CA1_slm	HPd	HP	HPd	CA1_slm	HPd_CA_slm	HP	18	all	23	9	6152.526367	2342.085205	B05_E2
B05_E2__9_24	B05_E2	WT	B05	WT_18	AT_HPd_CA1_sr	HPd	HP	HPd	CA1_sr	HPd_CA1_sr	HP	18	all	24	9	6417.08252	2333.413086	B05_E2
B05_E2__9_25	B05_E2	WT	B05	WT_18	AT_HPd_CA1_so	HPd	HP	HPd	CA1_so	HPd_CA1_so	HP	18	all	25	9	6700.700195	2334.962158	B05_E2
B05_E2__9_26	B05_E2	WT	B05	WT_18	AT_FB	FB		FB		FB	FB	18	all	26	9	6976.335449	2334.865967	B05_E2
B05_E2__9_27	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	27	9	7251.08252	2329.872314	B05_E2
B05_E2__9_29	B05_E2	WT	B05	WT_18	AT_PTL	PTL	CX	PTL		PTL	CX_01	18	all	29	9	7801.931641	2331.687256	B05_E2
B05_E2__9_6	B05_E2	WT	B05	WT_18	AT_FB	FB		FB		FB	FB	18	all	6	9	1465.065552	2349.217529	B05_E2
B05_E2__9_8	B05_E2	WT	B05	WT_18	AT_FB	FB		FB		FB	FB	18	all	8	9	2012.632568	2338.627441	B05_E2
B05_E2__9_9	B05_E2	WT	B05	WT_18	AT_FB	FB		FB		FB	FB	18	all	9	9	2293.401123	2346.691406	B05_E2
B06_E1__10_11	B06_E1	WT	B06	WT_12	AT_OLF	OLF	CX	OLF		OLF	CX_03	12	all	11	10	2338.807861	2090.590088	B06_E1
B06_E1__10_13	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	13	10	2791.572021	2090.656006	B06_E1
B06_E1__10_19	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	19	10	4134.336914	2092.414063	B06_E1
B06_E1__10_20	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	20	10	4357.274902	2089.462402	B06_E1
B06_E1__10_21	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	21	10	4593.429199	2068.969238	B06_E1
B06_E1__10_22	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	22	10	4811.633301	2104.480225	B06_E1
B06_E1__10_23	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	23	10	5038.524902	2087.821777	B06_E1
B06_E1__10_24	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	24	10	5264.147461	2097.172119	B06_E1
B06_E1__10_25	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	25	10	5484.13916	2092.687012	B06_E1
B06_E1__10_26	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	26	10	5711.179688	2091.523438	B06_E1
B06_E1__10_27	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	27	10	5937.710938	2094.296143	B06_E1
B06_E1__10_28	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	28	10	6157.483398	2095.056641	B06_E1
B06_E1__11_10	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	10	11	2103.79248	2317.79248	B06_E1
B06_E1__11_11	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	11	11	2324.404541	2321.875732	B06_E1
B06_E1__11_13	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	13	11	2771.507568	2321.853516	B06_E1
B06_E1__11_19	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	19	11	4113.288574	2324.240234	B06_E1
B06_E1__11_20	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	20	11	4338	2313.446533	B06_E1
B06_E1__11_21	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	21	11	4567.984863	2320.707275	B06_E1
B06_E1__11_22	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	22	11	4798.84082	2324.464111	B06_E1
B06_E1__11_23	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	23	11	5015.789551	2327.936768	B06_E1
B06_E1__11_24	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	24	11	5246.415527	2317.804688	B06_E1
B06_E1__11_25	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	25	11	5463.221191	2326.027832	B06_E1
B06_E1__11_26	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	26	11	5687.594727	2324.17334	B06_E1
B06_E1__11_27	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	27	11	5918.636719	2326.682617	B06_E1
B06_E1__11_28	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	28	11	6132.35791	2319.555176	B06_E1
B06_E1__12_10	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	10	12	2113.983398	2553.06665	B06_E1
B06_E1__12_11	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	11	12	2351.096924	2562.021484	B06_E1
B06_E1__12_13	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	13	12	2795.36792	2558.673584	B06_E1
B06_E1__12_21	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	21	12	4588.450195	2563.232178	B06_E1
B06_E1__12_22	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	22	12	4815.45752	2553.394043	B06_E1
B06_E1__12_23	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	23	12	5041.822266	2564.490479	B06_E1
B06_E1__12_24	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	24	12	5259.422852	2561.892334	B06_E1
B06_E1__12_25	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	25	12	5487.508789	2554.583496	B06_E1
B06_E1__12_26	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	26	12	5713.228027	2563.724854	B06_E1
B06_E1__12_27	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	27	12	5936.506836	2558.082031	B06_E1
B06_E1__12_28	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	28	12	6163.148926	2549.217773	B06_E1
B06_E1__12_29	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	29	12	6390.341797	2565.259277	B06_E1
B06_E1__13_10	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	10	13	2123.362061	2770.356201	B06_E1
B06_E1__13_11	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	11	13	2356.125	2775.528076	B06_E1
B06_E1__13_21	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	21	13	4599.784668	2768.454346	B06_E1
B06_E1__13_22	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	22	13	4814.523926	2772.607422	B06_E1
B06_E1__13_24	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	24	13	5275.728027	2772.710449	B06_E1
B06_E1__13_25	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	25	13	5501.792969	2788.178955	B06_E1
B06_E1__13_26	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	26	13	5715.037109	2784.9021	B06_E1
B06_E1__13_27	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	27	13	5940.02002	2780.588135	B06_E1
B06_E1__13_28	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	28	13	6165.862793	2777.676758	B06_E1
B06_E1__13_29	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	29	13	6394.631348	2764.250732	B06_E1
B06_E1__13_30	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	30	13	6616.652832	2778.292725	B06_E1
B06_E1__13_9	B06_E1	WT	B06	WT_12	AT_OLF	OLF	CX	OLF		OLF	CX_03	12	all	9	13	1900.729492	2774.834473	B06_E1
B06_E1__14_10	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	10	14	2114.876465	2996.912598	B06_E1
B06_E1__14_11	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	11	14	2353.086914	3007.09668	B06_E1
B06_E1__14_20	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	20	14	4373.898438	3004.003662	B06_E1
B06_E1__14_21	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	21	14	4584.366699	2997.732666	B06_E1
B06_E1__14_22	B06_E1	WT	B06	WT_12	AT_HPd_CA3_so	HPd	HP	HPd	CA3_so	HPd_CA3_so	HP	12	all	22	14	4821.452637	2994.048096	B06_E1
B06_E1__14_23	B06_E1	WT	B06	WT_12	AT_HPd_CA3_so	HPd	HP	HPd	CA3_so	HPd_CA3_so	HP	12	all	23	14	5033.020996	3001.952148	B06_E1
B06_E1__14_24	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	24	14	5268.128906	3001.072266	B06_E1
B06_E1__14_25	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	25	14	5484.469238	2997.741943	B06_E1
B06_E1__14_26	B06_E1	WT	B06	WT_12	AT_AUD	AUD	CX	AUD		AUD	CX_02	12	all	26	14	5707.46875	2996.073486	B06_E1
B06_E1__14_27	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	27	14	5935.223145	3009.802979	B06_E1
B06_E1__14_28	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	28	14	6167.564453	3007.035156	B06_E1
B06_E1__14_29	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	29	14	6396.149414	2993.396973	B06_E1
B06_E1__14_30	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	30	14	6623.750488	3002.211182	B06_E1
B06_E1__14_9	B06_E1	WT	B06	WT_12	AT_OLF	OLF	CX	OLF		OLF	CX_03	12	all	9	14	1891.622925	2996.260254	B06_E1
B06_E1__15_10	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	10	15	2132.805176	3219.991455	B06_E1
B06_E1__15_11	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	11	15	2351.745117	3217.12915	B06_E1
B06_E1__15_18	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	18	15	3927.957764	3214.323486	B06_E1
B06_E1__15_20	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	20	15	4381.654297	3226.789795	B06_E1
B06_E1__15_21	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	21	15	4579.641113	3220.936035	B06_E1
B06_E1__15_22	B06_E1	WT	B06	WT_12	AT_HPd_CA3_so	HPd	HP	HPd	CA3_so	HPd_CA3_so	HP	12	all	22	15	4827.148438	3212.067627	B06_E1
B06_E1__15_23	B06_E1	WT	B06	WT_12	AT_HPd_CA3_so	HPd	HP	HPd	CA3_so	HPd_CA3_so	HP	12	all	23	15	5045.54834	3214.366943	B06_E1
B06_E1__15_24	B06_E1	WT	B06	WT_12	AT_HPd_CA3_so	HPd	HP	HPd	CA3_so	HPd_CA3_so	HP	12	all	24	15	5258.534668	3215.169678	B06_E1
B06_E1__15_25	B06_E1	WT	B06	WT_12	AT_HPd_CA3_so	HPd	HP	HPd	CA3_so	HPd_CA3_so	HP	12	all	25	15	5496.320313	3216.89209	B06_E1
B06_E1__15_26	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	26	15	5712.52832	3220.430176	B06_E1
B06_E1__15_27	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	27	15	5935.59082	3222.342773	B06_E1
B06_E1__15_28	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	28	15	6174.830566	3208.129883	B06_E1
B06_E1__15_29	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	29	15	6400.157715	3215.135986	B06_E1
B06_E1__15_30	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	30	15	6627.498047	3213.769775	B06_E1
B06_E1__15_9	B06_E1	WT	B06	WT_12	AT_OLF	OLF	CX	OLF		OLF	CX_03	12	all	9	15	1902.489502	3222.402832	B06_E1
B06_E1__16_10	B06_E1	WT	B06	WT_12	AT_OLF	OLF	CX	OLF		OLF	CX_03	12	all	10	16	2108.348877	3446.788818	B06_E1
B06_E1__16_11	B06_E1	WT	B06	WT_12	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	12	all	11	16	2340.692139	3440.722412	B06_E1
B06_E1__16_15	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	15	16	3241.601807	3447.709717	B06_E1
B06_E1__16_17	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	17	16	3685.763672	3450.831055	B06_E1
B06_E1__16_18	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	18	16	3911.099121	3439.395508	B06_E1
B06_E1__16_19	B06_E1	WT	B06	WT_12	AT_TH	TH	BS	HY		TH	HY	12	all	19	16	4131.419434	3447.30127	B06_E1
B06_E1__16_20	B06_E1	WT	B06	WT_12	AT_TH	TH	BS	HY		TH	HY	12	all	20	16	4354.645996	3446.221924	B06_E1
B06_E1__16_21	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	21	16	4581.558594	3444.452148	B06_E1
B06_E1__16_22	B06_E1	WT	B06	WT_12	AT_HPd_CA3_so	HPd	HP	HPd	CA3_so	HPd_CA3_so	HP	12	all	22	16	4810.046875	3445.393066	B06_E1
B06_E1__16_23	B06_E1	WT	B06	WT_12	AT_HPs_CA3_sp	HPs	HP	HPs	CA3_sp	HPs_CA3_sp	HP	12	all	23	16	5029.938965	3441.777832	B06_E1
B06_E1__16_24	B06_E1	WT	B06	WT_12	AT_HPd_CA3_sr	HPd	HP	HPd	CA3_sr	HPd_CA3_sr	HP	12	all	24	16	5258.929199	3448.5354	B06_E1
B06_E1__16_25	B06_E1	WT	B06	WT_12	AT_HPs_CA3_sp	HPs	HP	HPs	CA3_sp	HPs_CA3_sp	HP	12	all	25	16	5476.199219	3445.224121	B06_E1
B06_E1__16_26	B06_E1	WT	B06	WT_12	AT_FB	FB		FB		FB	FB	12	all	26	16	5703.630859	3455.342041	B06_E1
B06_E1__16_27	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	27	16	5926.598633	3449.849365	B06_E1
B06_E1__16_28	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	28	16	6165.79541	3434.941162	B06_E1
B06_E1__16_30	B06_E1	WT	B06	WT_12	AT_SSp	SSp	CX	SSp		SSp	CX_01	12	all	30	16	6621.813477	3451.690186	B06_E1
B06_E1__16_9	B06_E1	WT	B06	WT_12	AT_OLF	OLF	CX	OLF		OLF	CX_03	12	all	9	16	1890.279419	3432.975342	B06_E1
