,gene,pval,sig,lfc,DEG
2293,SPCS2,0.6336760912592082,-4.342945178152237e-11,1.2411450548320202,Not significant
2673,SS18,0.6347749498472717,-4.342945178152237e-11,0.4680912723000481,Not significant
2335,TRIM27,0.6358746137547348,-4.342945178152237e-11,0.8537863754947863,Not significant
2491,CTDSPL2,0.6358746137547348,-4.342945178152237e-11,0.4781317600484958,Not significant
3702,NIPBL,0.6369750809542463,-4.342945178152237e-11,0.36793302535528083,Not significant
2038,SAMHD1,0.638076349413151,-4.342945178152237e-11,-0.20188155498285987,Not significant
2017,BPTF,0.638076349413151,-4.342945178152237e-11,0.6237741273231334,Not significant
374,KIF3B,0.638076349413151,-4.342945178152237e-11,0.4167595178980166,Not significant
4595,GTF3A,0.638076349413151,-4.342945178152237e-11,0.6741135817534394,Not significant
1701,ZNF251,0.6391784170935008,-4.342945178152237e-11,0.3001673356379345,Not significant
1324,C4orf3,0.6391784170935008,-4.342945178152237e-11,0.6810045333229917,Not significant
5298,CREBBP,0.6391784170935008,-4.342945178152237e-11,-0.12307100618404698,Not significant
2484,ZNF90,0.6402812819520649,-4.342945178152237e-11,0.6534224240915298,Not significant
10,GPX4,0.6402812819520649,-4.342945178152237e-11,0.6425218408634041,Not significant
1568,SPPL2A,0.6402812819520649,-4.342945178152237e-11,0.08310436043846803,Not significant
2842,ISCA2,0.6402812819520649,-4.342945178152237e-11,0.2785339964271434,Not significant
2869,TUSC2,0.641384941940341,-4.342945178152237e-11,0.3215030028236989,Not significant
4348,CUL4B,0.641384941940341,-4.342945178152237e-11,0.30892966978541214,Not significant
1843,PAPD4,0.641384941940341,-4.342945178152237e-11,-0.0015012245572632033,Not significant
4989,S1PR3,0.641384941940341,-4.342945178152237e-11,-0.3243203945159241,Not significant
5100,HPS1,0.641384941940341,-4.342945178152237e-11,-0.33302245208720516,Not significant
4834,AATF,0.6424893950045661,-4.342945178152237e-11,0.3555601857619253,Not significant
651,FAM50A,0.6424893950045661,-4.342945178152237e-11,0.556285632537727,Not significant
4900,ABRACL,0.6424893950045661,-4.342945178152237e-11,-0.36168030374700066,Not significant
5369,CNN1,0.6435946390857274,-4.342945178152237e-11,-0.4140707081566716,Not significant
2291,CHD6,0.6435946390857274,-4.342945178152237e-11,0.4246928362206357,Not significant
4182,SOGA1,0.6435946390857274,-4.342945178152237e-11,0.29807724919868717,Not significant
3260,METTL5,0.6435946390857274,-4.342945178152237e-11,0.41218904040999305,Not significant
3511,ERAP1,0.6435946390857274,-4.342945178152237e-11,0.2833384181857711,Not significant
3351,ZPR1,0.6435946390857274,-4.342945178152237e-11,0.47569974881513843,Not significant
2319,DDX18,0.6447006721195729,-4.342945178152237e-11,0.5480328587022396,Not significant
3598,ISLR,0.6447006721195729,-4.342945178152237e-11,-0.39977181331810585,Not significant
1027,TNFRSF1A,0.6458074920366224,-4.342945178152237e-11,0.6218958220344168,Not significant
222,LILRB1,0.6469150967621787,-4.342945178152237e-11,0.28657882799704115,Not significant
915,PEF1,0.6469150967621787,-4.342945178152237e-11,0.5007810703747313,Not significant
3540,ATG4C,0.6480234842163395,-4.342945178152237e-11,0.2499597883997573,Not significant
2747,KMT2B,0.6480234842163395,-4.342945178152237e-11,0.45657020443561924,Not significant
672,ROCK1,0.6480234842163395,-4.342945178152237e-11,-0.22443432232025673,Not significant
717,EIF3D,0.6480234842163395,-4.342945178152237e-11,1.0125659693749318,Not significant
3875,PBXIP1,0.6480234842163395,-4.342945178152237e-11,0.6331808444164868,Not significant
4710,CD55,0.6491326523140066,-4.342945178152237e-11,0.3901915308574795,Not significant
1746,ATP6V0E1,0.6491326523140066,-4.342945178152237e-11,0.10294920665426233,Not significant
5169,CEP120,0.6502425989648994,-4.342945178152237e-11,0.27483318142759783,Not significant
2361,PSME1,0.6513533220735648,-4.342945178152237e-11,1.1639130457903626,Not significant
4898,RBM12,0.6513533220735648,-4.342945178152237e-11,-0.058460290138492965,Not significant
252,CREBL2,0.6513533220735648,-4.342945178152237e-11,0.5386191877095343,Not significant
31,RNPEP,0.6524648195393882,-4.342945178152237e-11,0.4568495646779054,Not significant
1956,TSPO,0.6546901291143172,-4.342945178152237e-11,0.9669540840821194,Not significant
4825,PPP1R12B,0.6546901291143172,-4.342945178152237e-11,0.32556095107138616,Not significant
99,RPS3,0.6546901291143172,-4.342945178152237e-11,0.04839830919738297,Not significant
68,RPS23,0.6546901291143172,-4.342945178152237e-11,-0.015717214346480546,Not significant
3934,PPP1R2,0.6569185107819902,-4.342945178152237e-11,0.5970866282081295,Not significant
3364,NUDCD2,0.6569185107819902,-4.342945178152237e-11,0.5122802058961939,Not significant
5318,ROGDI,0.6580338483445627,-4.342945178152237e-11,0.27383644452248523,Not significant
1792,RFX7,0.6580338483445627,-4.342945178152237e-11,0.2576154268171603,Not significant
4679,RUNX3,0.659149947552872,-4.342945178152237e-11,0.22544038121246945,Not significant
3837,AIF1,0.659149947552872,-4.342945178152237e-11,-0.2541120328175035,Not significant
1685,UBA3,0.6602668062705002,-4.342945178152237e-11,0.8689940199073751,Not significant
1249,TGFB1,0.6602668062705002,-4.342945178152237e-11,1.286919364992336,Not significant
4347,PAIP2,0.6602668062705002,-4.342945178152237e-11,0.9606833183308474,Not significant
4297,ERCC1,0.6602668062705002,-4.342945178152237e-11,0.3240245979909244,Not significant
443,SMAD4,0.6613844223559608,-4.342945178152237e-11,0.6208040232585517,Not significant
599,C1QA,0.6625027936627114,-4.342945178152237e-11,0.7646331604975929,Not significant
212,KLHL36,0.6625027936627114,-4.342945178152237e-11,0.38552489203911877,Not significant
1273,KIAA0930,0.6625027936627114,-4.342945178152237e-11,0.5197299793572774,Not significant
4526,DERL3,0.6625027936627114,-4.342945178152237e-11,-0.2674606788607832,Not significant
4114,PPP1R7,0.6636219180391647,-4.342945178152237e-11,0.4018210349311244,Not significant
5449,REC8,0.6658624173696814,-4.342945178152237e-11,0.27968739408633064,Not significant
4525,RNF11,0.6658624173696814,-4.342945178152237e-11,0.4602525109049149,Not significant
4207,ITGAX,0.6658624173696814,-4.342945178152237e-11,-0.23631863751206428,Not significant
1650,GOLGA4,0.6658624173696814,-4.342945178152237e-11,0.4990263170685538,Not significant
3643,TMEM243,0.6669837879954565,-4.342945178152237e-11,-0.26315891283309734,Not significant
1267,HMGB2,0.6669837879954565,-4.342945178152237e-11,0.7175552884003054,Not significant
4487,RECQL4,0.668105903034382,-4.342945178152237e-11,0.2736075781306796,Not significant
1863,UBR5,0.668105903034382,-4.342945178152237e-11,0.6798082283332172,Not significant
2252,EXOSC8,0.6703523576401977,-4.342945178152237e-11,0.2970887040151442,Not significant
2264,NDUFA12,0.6714766928389273,-4.342945178152237e-11,0.32375506536583387,Not significant
696,SNRPF,0.6714766928389273,-4.342945178152237e-11,0.5947177975362838,Not significant
4570,RSRC2,0.6726017637145107,-4.342945178152237e-11,0.11812672068442742,Not significant
4634,GALNT1,0.6737275680705059,-4.342945178152237e-11,0.4473073460049366,Not significant
3012,USP36,0.6737275680705059,-4.342945178152237e-11,0.4139332008684282,Not significant
5304,ATG16L1,0.6737275680705059,-4.342945178152237e-11,0.25006831002720165,Not significant
2388,XYLT1,0.6748541037055483,-4.342945178152237e-11,0.3135955003780222,Not significant
5042,NSMF,0.6748541037055483,-4.342945178152237e-11,0.37410901164996035,Not significant
1557,RAB5C,0.6748541037055483,-4.342945178152237e-11,1.2633323784101806,Not significant
2548,GABARAPL2,0.6759813684133635,-4.342945178152237e-11,1.054926499990985,Not significant
3860,THAP5,0.6759813684133635,-4.342945178152237e-11,0.36181407755592443,Not significant
2316,E2F4,0.6759813684133635,-4.342945178152237e-11,0.37776442677357913,Not significant
892,ID2,0.6759813684133635,-4.342945178152237e-11,0.8441171355601385,Not significant
4021,FNDC3A,0.6759813684133635,-4.342945178152237e-11,0.4483313296863849,Not significant
2917,SOS1,0.6771093599827801,-4.342945178152237e-11,0.2770020192939011,Not significant
3723,ARL5A,0.6771093599827801,-4.342945178152237e-11,0.3800285978236164,Not significant
100,LSM6,0.6793675148373198,-4.342945178152237e-11,0.30327603685172533,Not significant
4754,MIIP,0.6793675148373198,-4.342945178152237e-11,0.40498723845227236,Not significant
4084,chr22-38_28785274-29006793.1,0.6793675148373198,-4.342945178152237e-11,0.25472372507073965,Not significant
714,FSTL3,0.6793675148373198,-4.342945178152237e-11,0.2318996529248345,Not significant
541,PTBP3,0.6804976736757273,-4.342945178152237e-11,0.4236459254524343,Not significant
2482,ENGASE,0.6816285504823302,-4.342945178152237e-11,-0.20559107006662836,Not significant
4441,TMED2,0.6816285504823302,-4.342945178152237e-11,0.664325636352137,Not significant
1474,MARK2,0.6816285504823302,-4.342945178152237e-11,0.0076641866779412204,Not significant
96,RPS5,0.6816285504823302,-4.342945178152237e-11,-0.006540573800462468,Not significant
3488,PRKCD,0.6827601430216604,-4.342945178152237e-11,-0.09976413515989302,Not significant
4423,ABCC5,0.6838924490534299,-4.342945178152237e-11,0.31447724617264483,Not significant
5362,CDCA7,0.6838924490534299,-4.342945178152237e-11,0.2463959516452326,Not significant
4806,QRICH1,0.6838924490534299,-4.342945178152237e-11,-0.25951878110607995,Not significant
5207,CASP3,0.6838924490534299,-4.342945178152237e-11,0.46363987789826555,Not significant
1026,ZBTB44,0.6838924490534299,-4.342945178152237e-11,0.49688648896239673,Not significant
2704,FCHSD1,0.6850254663325425,-4.342945178152237e-11,-0.21483134261376757,Not significant
3383,SFXN1,0.6861591926091068,-4.342945178152237e-11,0.2913083215996717,Not significant
1372,PTPRS,0.6861591926091068,-4.342945178152237e-11,-0.23802746399252506,Not significant
4583,PCOLCE,0.6861591926091068,-4.342945178152237e-11,-0.2639991325272224,Not significant
3295,UTRN,0.6872936256284506,-4.342945178152237e-11,-0.2054435638686094,Not significant
3382,LTBP3,0.6872936256284506,-4.342945178152237e-11,0.09011998376232189,Not significant
3177,HCST,0.6884287631311321,-4.342945178152237e-11,0.3689058450730265,Not significant
5210,TEX10,0.6907011425249792,-4.342945178152237e-11,-0.26632371251871545,Not significant
2785,ITPKB,0.6907011425249792,-4.342945178152237e-11,0.28701868664582264,Not significant
4434,CHAF1A,0.6907011425249792,-4.342945178152237e-11,0.28531279231836737,Not significant
4689,TLK1,0.6907011425249792,-4.342945178152237e-11,-0.048779615654516384,Not significant
707,C11orf58,0.6918383798735374,-4.342945178152237e-11,0.8882530582990027,Not significant
3831,SLC39A13,0.6918383798735374,-4.342945178152237e-11,0.4780343613237048,Not significant
3732,TBC1D2B,0.6929763126202454,-4.342945178152237e-11,-0.07168508547784391,Not significant
4545,TIMM23,0.6929763126202454,-4.342945178152237e-11,0.38385117590094553,Not significant
1955,SLC15A3,0.6929763126202454,-4.342945178152237e-11,0.23797949226288573,Not significant
4765,KIAA0355,0.6929763126202454,-4.342945178152237e-11,-0.2265449708681897,Not significant
4362,RTCA,0.6929763126202454,-4.342945178152237e-11,0.3285977646570475,Not significant
1952,GTF2H1,0.6941149384820173,-4.342945178152237e-11,0.2618962509172096,Not significant
3434,SLX1A,0.6941149384820173,-4.342945178152237e-11,-0.24596291101531942,Not significant
4224,TGM2,0.6941149384820173,-4.342945178152237e-11,0.26827756417507653,Not significant
4649,PPM1A,0.695254255171078,-4.342945178152237e-11,0.36449677599619257,Not significant
2471,NELFE,0.6963942603949771,-4.342945178152237e-11,0.08359587318501882,Not significant
3096,SKIV2L,0.6963942603949771,-4.342945178152237e-11,0.49167929475679983,Not significant
2587,UBTF,0.6963942603949771,-4.342945178152237e-11,0.36660105885154426,Not significant
4187,TCN2,0.6975349518566023,-4.342945178152237e-11,0.23792390238467798,Not significant
1747,SH3GLB2,0.6975349518566023,-4.342945178152237e-11,0.18383514089384145,Not significant
3079,CBWD1,0.6986763272541932,-4.342945178152237e-11,-0.1057755842039576,Not significant
4660,CCNT2,0.6986763272541932,-4.342945178152237e-11,0.25141280398811894,Not significant
1187,RBM8A,0.6986763272541932,-4.342945178152237e-11,0.9182480239814081,Not significant
4789,PLSCR4,0.6998183842813545,-4.342945178152237e-11,0.27502898033773904,Not significant
3404,MFSD1,0.7009611206270701,-4.342945178152237e-11,0.4514552581381115,Not significant
3925,ZDHHC12,0.7009611206270701,-4.342945178152237e-11,0.39590463513375296,Not significant
1778,RNF10,0.7009611206270701,-4.342945178152237e-11,-0.006507877044797272,Not significant
152,WNK1,0.7009611206270701,-4.342945178152237e-11,0.8389736278515709,Not significant
2507,XBP1,0.7009611206270701,-4.342945178152237e-11,1.0813706164558643,Not significant
2900,THRAP3,0.7021045339757164,-4.342945178152237e-11,0.4295688100149073,Not significant
1469,UBXN1,0.703248622007077,-4.342945178152237e-11,0.8955626724795525,Not significant
4552,CAMTA2,0.7043933823963553,-4.342945178152237e-11,0.2235765683968034,Not significant
903,LUC7L3,0.7043933823963553,-4.342945178152237e-11,0.8398162795528172,Not significant
3045,RNF126,0.7043933823963553,-4.342945178152237e-11,0.8401181925750301,Not significant
1292,HNRNPA3,0.7055388128141893,-4.342945178152237e-11,0.37171606971325843,Not significant
4611,TCEB3,0.7055388128141893,-4.342945178152237e-11,0.3048201131419206,Not significant
1019,WDR1,0.7066849109266653,-4.342945178152237e-11,0.043955305958104596,Not significant
3748,NMI,0.7078316743953319,-4.342945178152237e-11,0.20359457617314425,Not significant
4296,CITED2,0.7089791008772136,-4.342945178152237e-11,0.4514795794995812,Not significant
4386,ECHDC1,0.7089791008772136,-4.342945178152237e-11,0.24228168511254267,Not significant
1449,NAPEPLD,0.7089791008772136,-4.342945178152237e-11,0.26113399540484794,Not significant
2302,SRC,0.7089791008772136,-4.342945178152237e-11,0.440893204305969,Not significant
1927,IRAK4,0.710127188024826,-4.342945178152237e-11,0.24864043520547607,Not significant
4026,CHMP4B,0.710127188024826,-4.342945178152237e-11,1.0025029856118923,Not significant
5163,C2CD2L,0.710127188024826,-4.342945178152237e-11,0.24113521661988518,Not significant
174,WASH1,0.710127188024826,-4.342945178152237e-11,0.5842559765571598,Not significant
3446,CSNK1G2,0.7112759334861889,-4.342945178152237e-11,0.6328762449324579,Not significant
3707,TIMM44,0.7112759334861889,-4.342945178152237e-11,0.4370830175141007,Not significant
4946,DICER1,0.7112759334861889,-4.342945178152237e-11,-0.04526073866728897,Not significant
1610,STX7,0.7112759334861889,-4.342945178152237e-11,0.6942881414709774,Not significant
1329,SAFB,0.7112759334861889,-4.342945178152237e-11,1.0961548349610202,Not significant
3608,PHF3,0.7124253349048405,-4.342945178152237e-11,0.30730083686656884,Not significant
2614,CTNNBL1,0.7124253349048405,-4.342945178152237e-11,-0.12929341682563456,Not significant
980,FNBP4,0.713575389919853,-4.342945178152237e-11,0.32365536487848945,Not significant
5408,SPIN4,0.7147260961658453,-4.342945178152237e-11,0.233639126983407,Not significant
3273,PRRC2C,0.7147260961658453,-4.342945178152237e-11,0.6281252321807225,Not significant
4560,KAT2A,0.7158774512729977,-4.342945178152237e-11,0.37974532172738495,Not significant
5093,KLHL2,0.7158774512729977,-4.342945178152237e-11,0.23233250368948832,Not significant
4051,RBP5,0.7158774512729977,-4.342945178152237e-11,-0.2721997666614233,Not significant
3769,FAM156A,0.7170294528670675,-4.342945178152237e-11,0.21035446585043882,Not significant
2682,PJA2,0.7170294528670675,-4.342945178152237e-11,0.9619323167717617,Not significant
2406,PPIG,0.7170294528670675,-4.342945178152237e-11,0.033800671918692515,Not significant
4465,MAP4K2,0.7170294528670675,-4.342945178152237e-11,-0.24906346707737193,Not significant
680,RPL26,0.7170294528670675,-4.342945178152237e-11,-0.14423735038295327,Not significant
2231,TIMP3,0.7181820985694018,-4.342945178152237e-11,0.5055794863813201,Not significant
1597,KIAA0319L,0.7181820985694018,-4.342945178152237e-11,0.3113783462588675,Not significant
3029,HNRNPD,0.7193353859969532,-4.342945178152237e-11,1.0626513891778293,Not significant
5044,ZBTB4,0.7193353859969532,-4.342945178152237e-11,-0.19008656778788469,Not significant
3286,CCS,0.7193353859969532,-4.342945178152237e-11,0.0401397880033163,Not significant
5171,RP3-395M20.12,0.7204893127622938,-4.342945178152237e-11,-0.2881083212407065,Not significant
1979,MAN1B1,0.7204893127622938,-4.342945178152237e-11,0.028352821864405797,Not significant
3232,KIAA1551,0.7216438764736299,-4.342945178152237e-11,0.4456784370329139,Not significant
194,KLHL6,0.7227990747348165,-4.342945178152237e-11,-0.3349965451394662,Not significant
1416,FGFR1,0.7227990747348165,-4.342945178152237e-11,-0.20891826164025562,Not significant
340,PTP4A2,0.7227990747348165,-4.342945178152237e-11,0.5843285992525935,Not significant
2083,TYK2,0.7227990747348165,-4.342945178152237e-11,-0.19221482161371783,Not significant
5153,HEATR5B,0.7239549051453729,-4.342945178152237e-11,-0.2697124307380323,Not significant
5409,CENPE,0.7239549051453729,-4.342945178152237e-11,0.1796739682831499,Not significant
56,HADHA,0.7239549051453729,-4.342945178152237e-11,1.2042879562699786,Not significant
3753,STX4,0.7262684527910761,-4.342945178152237e-11,0.5750522890940113,Not significant
1476,TLE2,0.7262684527910761,-4.342945178152237e-11,0.20432757098075682,Not significant
1223,SZRD1,0.7262684527910761,-4.342945178152237e-11,1.0529115908223243,Not significant
4606,ZNF326,0.7274261652037116,-4.342945178152237e-11,0.29610585784420596,Not significant
4372,DOK3,0.7274261652037116,-4.342945178152237e-11,-0.23999825832906607,Not significant
3535,ZNF264,0.7274261652037116,-4.342945178152237e-11,0.18097717489446064,Not significant
4883,CHCHD4,0.7274261652037116,-4.342945178152237e-11,0.2265213506597767,Not significant
5308,ODF3B,0.728584500120724,-4.342945178152237e-11,0.19370299443927452,Not significant
4863,TIMM9,0.728584500120724,-4.342945178152237e-11,0.33892036029389927,Not significant
3170,NR3C1,0.728584500120724,-4.342945178152237e-11,0.22341926278850543,Not significant
1459,POLE3,0.7297434551201721,-4.342945178152237e-11,-0.13293149494513923,Not significant
5191,MRS2,0.7309030277758682,-4.342945178152237e-11,0.2517572994136865,Not significant
503,PEX26,0.7309030277758682,-4.342945178152237e-11,0.2771139613770657,Not significant
4119,EFCAB14,0.7320632156573923,-4.342945178152237e-11,0.3512068855899144,Not significant
4681,PRCP,0.7320632156573923,-4.342945178152237e-11,0.29980124289028787,Not significant
3534,TSPAN9,0.7332240163301074,-4.342945178152237e-11,0.16203481101134254,Not significant
4259,DDIT4,0.7343854273551743,-4.342945178152237e-11,-0.07347008598886529,Not significant
4366,UTP3,0.7343854273551743,-4.342945178152237e-11,0.30085174220365696,Not significant
852,MYL12A,0.7343854273551743,-4.342945178152237e-11,1.0048925496521033,Not significant
1851,SDHAF2,0.7343854273551743,-4.342945178152237e-11,0.19932055465017573,Not significant
4339,SNAPIN,0.7343854273551743,-4.342945178152237e-11,0.2724077997802432,Not significant
4302,TMEM109,0.7343854273551743,-4.342945178152237e-11,0.39040610787965324,Not significant
257,HNRNPA1,0.7343854273551743,-4.342945178152237e-11,0.5360797356164753,Not significant
2924,SUGP2,0.7355474462895678,-4.342945178152237e-11,0.5403895266475205,Not significant
5441,ARHGEF10,0.7367100706860908,-4.342945178152237e-11,0.1228478045686836,Not significant
960,ZNF217,0.7367100706860908,-4.342945178152237e-11,-0.24122011013825095,Not significant
5329,EPM2AIP1,0.7378732980933904,-4.342945178152237e-11,0.19891876626415972,Not significant
3136,PCGF3,0.7390371260559729,-4.342945178152237e-11,-0.017176820295551565,Not significant
3546,PYCR2,0.7390371260559729,-4.342945178152237e-11,0.5124276499611184,Not significant
5174,SBNO1,0.7402015521142189,-4.342945178152237e-11,-0.1797335896787866,Not significant
4022,NCK2,0.7402015521142189,-4.342945178152237e-11,0.2937303701622891,Not significant
4203,LIMS1,0.7402015521142189,-4.342945178152237e-11,0.40450425230314657,Not significant
3205,DPP7,0.7425321886586904,-4.342945178152237e-11,0.9285146491360363,Not significant
265,POLR2J,0.7436983942051896,-4.342945178152237e-11,0.7422189585118657,Not significant
726,MITD1,0.7436983942051896,-4.342945178152237e-11,0.23253151838467656,Not significant
5260,LMF1,0.7436983942051896,-4.342945178152237e-11,-0.25131796689860425,Not significant
4702,USP8,0.7436983942051896,-4.342945178152237e-11,0.3393449895978382,Not significant
1489,TAF1,0.7448651879679311,-4.342945178152237e-11,0.2623031797941304,Not significant
4920,NCOA7,0.7448651879679311,-4.342945178152237e-11,0.2406744018740401,Not significant
5063,LMBR1,0.7448651879679311,-4.342945178152237e-11,0.13191360138062524,Not significant
762,DENND4B,0.7460325674669008,-4.342945178152237e-11,0.2949677905579644,Not significant
380,TMEM123,0.7472005302180531,-4.342945178152237e-11,0.7915758659983938,Not significant
3125,CASKIN2,0.7472005302180531,-4.342945178152237e-11,0.23314368619331916,Not significant
728,SRGN,0.7483690737333255,-4.342945178152237e-11,0.823441693398598,Not significant
4202,RBM27,0.7483690737333255,-4.342945178152237e-11,-0.0015193049309427664,Not significant
5286,TAZ,0.7483690737333255,-4.342945178152237e-11,0.22122486717710643,Not significant
3970,XPO6,0.7507078930839945,-4.342945178152237e-11,0.04554257538030981,Not significant
4658,ZNF395,0.7507078930839945,-4.342945178152237e-11,0.038151478264703,Not significant
2646,TMBIM6,0.7507078930839945,-4.342945178152237e-11,1.0819038416175326,Not significant
4618,MIOS,0.7507078930839945,-4.342945178152237e-11,-0.13512911436579023,Not significant
913,EMD,0.7507078930839945,-4.342945178152237e-11,-0.0006650155753962217,Not significant
4643,FAM76A,0.7518781639233267,-4.342945178152237e-11,0.20672870385181352,Not significant
2781,ATG12,0.7530490055346816,-4.342945178152237e-11,0.6105962087855676,Not significant
1357,NUP153,0.7542204154101525,-4.342945178152237e-11,-0.10125496226796926,Not significant
4682,UACA,0.7542204154101525,-4.342945178152237e-11,0.2342626932198777,Not significant
1429,FN1,0.7542204154101525,-4.342945178152237e-11,1.751508976894181,Not significant
4842,TRIM44,0.7542204154101525,-4.342945178152237e-11,0.5101213710842822,Not significant
4564,CD300A,0.7553923910379111,-4.342945178152237e-11,0.1240128458461418,Not significant
2893,ATXN7,0.7553923910379111,-4.342945178152237e-11,0.1640195115373564,Not significant
4805,BMF,0.7553923910379111,-4.342945178152237e-11,-0.1205289937317433,Not significant
2398,MAPK1,0.7553923910379111,-4.342945178152237e-11,0.5318437737784416,Not significant
3098,PCED1A,0.7565649299022241,-4.342945178152237e-11,0.42727325269905503,Not significant
2615,TCF25,0.7577380294834692,-4.342945178152237e-11,1.1765191627620508,Not significant
3419,TAF7,0.7577380294834692,-4.342945178152237e-11,0.16516074521182356,Not significant
4143,MARCH9,0.758911687258151,-4.342945178152237e-11,-0.07931907036921126,Not significant
3385,YTHDC1,0.758911687258151,-4.342945178152237e-11,0.020898221002307427,Not significant
4403,JADE2,0.7600859006989172,-4.342945178152237e-11,0.5249996536220651,Not significant
355,RNF141,0.7600859006989172,-4.342945178152237e-11,-0.1199991677234884,Not significant
3726,DERL1,0.7612606672745754,-4.342945178152237e-11,1.1634218839786525,Not significant
4937,NCOR1,0.7612606672745754,-4.342945178152237e-11,0.5464321350997863,Not significant
5213,CDK10,0.7624359844501083,-4.342945178152237e-11,0.29998015087085905,Not significant
2959,METTL17,0.7624359844501083,-4.342945178152237e-11,0.45614328488771605,Not significant
4993,LINC00969,0.7624359844501083,-4.342945178152237e-11,0.339803143735562,Not significant
5183,ZNF12,0.7636118496866912,-4.342945178152237e-11,-0.20086749939344872,Not significant
4907,CCDC57,0.7636118496866912,-4.342945178152237e-11,-0.035587478716177845,Not significant
4503,DCAF6,0.7647882604417069,-4.342945178152237e-11,0.20262214282887103,Not significant
5403,ARHGEF3,0.7647882604417069,-4.342945178152237e-11,0.1784839657311127,Not significant
5160,NSUN5,0.7647882604417069,-4.342945178152237e-11,0.13793352338743148,Not significant
4733,C3orf17,0.7647882604417069,-4.342945178152237e-11,0.16806599431289548,Not significant
1606,PNN,0.7659652141687636,-4.342945178152237e-11,1.2036296403938014,Not significant
768,NECAP2,0.7659652141687636,-4.342945178152237e-11,0.32616194867120574,Not significant
5309,CSGALNACT2,0.7671427083177104,-4.342945178152237e-11,-0.2200551726701525,Not significant
3414,MUS81,0.7671427083177104,-4.342945178152237e-11,0.3658373899702805,Not significant
2779,MRPL43,0.7671427083177104,-4.342945178152237e-11,-0.1006609371928533,Not significant
5002,NFKB1,0.7694993076619747,-4.342945178152237e-11,-0.025991964469299855,Not significant
1250,SETD1A,0.7694993076619747,-4.342945178152237e-11,0.40885174036239746,Not significant
4284,LINC00116,0.7694993076619747,-4.342945178152237e-11,0.24910943881808767,Not significant
1938,PSME3,0.7706784077383446,-4.342945178152237e-11,0.33991351003885195,Not significant
5258,TFPI,0.7706784077383446,-4.342945178152237e-11,-0.2505662012596088,Not significant
2888,VARS2,0.7718580379987421,-4.342945178152237e-11,0.26008212372680073,Not significant
4861,SLC25A46,0.7718580379987421,-4.342945178152237e-11,-0.05488030802132071,Not significant
2848,C9orf142,0.7730381958744698,-4.342945178152237e-11,0.37082866944770165,Not significant
5076,EXOSC10,0.7742188787931708,-4.342945178152237e-11,-0.052698170737509376,Not significant
3612,C2CD2,0.7742188787931708,-4.342945178152237e-11,0.11569456819822876,Not significant
849,NEIL2,0.7742188787931708,-4.342945178152237e-11,0.1942540229556453,Not significant
2251,COL6A1,0.7742188787931708,-4.342945178152237e-11,0.05293772164976618,Not significant
1134,U2AF1,0.7754000841788459,-4.342945178152237e-11,0.9002865105407798,Not significant
1455,HIPK3,0.7754000841788459,-4.342945178152237e-11,0.44416800512317556,Not significant
605,APH1A,0.7765818094518695,-4.342945178152237e-11,0.7180623328793665,Not significant
1162,SEC63,0.7777640520290071,-4.342945178152237e-11,-0.09690447688758064,Not significant
2755,CLPTM1,0.7777640520290071,-4.342945178152237e-11,0.432540862222873,Not significant
2551,GSDMD,0.7777640520290071,-4.342945178152237e-11,0.687347526030754,Not significant
1514,AHCYL2,0.7789468093234322,-4.342945178152237e-11,0.1537138075576313,Not significant
3935,CAPN1,0.7789468093234322,-4.342945178152237e-11,-0.0829695617031807,Not significant
2784,TYROBP,0.7801300787447424,-4.342945178152237e-11,0.434020309706888,Not significant
2312,TOP2B,0.7801300787447424,-4.342945178152237e-11,0.27767725402704935,Not significant
4990,BCL2,0.7801300787447424,-4.342945178152237e-11,0.47157088243120615,Not significant
1430,COG4,0.7801300787447424,-4.342945178152237e-11,-0.10138170609629849,Not significant
1616,DAPK3,0.7836829338126893,-4.342945178152237e-11,0.5246866739659395,Not significant
2904,MAP3K1,0.7848682257666062,-4.342945178152237e-11,0.510236718614149,Not significant
3705,FNTA,0.7848682257666062,-4.342945178152237e-11,0.2685391562522783,Not significant
4601,CMTR2,0.7860540168423618,-4.342945178152237e-11,0.13748907874409166,Not significant
233,ISG15,0.7860540168423618,-4.342945178152237e-11,0.48369156187973195,Not significant
3720,LAMA4,0.7860540168423618,-4.342945178152237e-11,-0.14693237538007153,Not significant
3807,NELFB,0.7860540168423618,-4.342945178152237e-11,0.917057799156066,Not significant
4102,PCM1,0.787240304428459,-4.342945178152237e-11,0.4062837486384887,Not significant
2208,CAPNS1,0.787240304428459,-4.342945178152237e-11,0.8364342779826197,Not significant
4356,PAG1,0.787240304428459,-4.342945178152237e-11,0.3271346357860794,Not significant
2687,CORO1C,0.787240304428459,-4.342945178152237e-11,0.5496135386684871,Not significant
1692,GRASP,0.7884270859099447,-4.342945178152237e-11,0.25977510059460385,Not significant
1541,CD14,0.7884270859099447,-4.342945178152237e-11,0.6111741455467827,Not significant
4743,MDM4,0.7884270859099447,-4.342945178152237e-11,0.3578790351189234,Not significant
94,TSSC4,0.7908021200820934,-4.342945178152237e-11,0.2572674014948453,Not significant
2765,MAPK14,0.7919903675257257,-4.342945178152237e-11,0.3921435872072734,Not significant
4828,PPP3CC,0.7919903675257257,-4.342945178152237e-11,0.21038437662401255,Not significant
